data,descricao,entrada,saida,id_cliente,data_vencimento,data_pagamento,valor_fatura
2025-01-28,Assinatura Anual,3489.508775434051,0.0,C426,2025-02-27,2025-02-26,3489.508775434051
2025-01-28,Produto A,2318.0603467982705,0.0,C152,2025-02-27,2025-02-22,2318.0603467982705
2025-01-29,Produto C,2352.802356661312,0.0,C242,2025-02-28,2025-03-12,2352.802356661312
2025-01-29,Produto A,1315.9857760395123,0.0,C500,2025-02-28,2025-03-14,1315.9857760395123
2025-01-29,Produto C,1998.3062532000781,0.0,C469,2025-02-28,2025-02-28,1998.3062532000781
2025-01-29,Assinatura Anual,2196.6654904702477,0.0,C289,2025-02-28,2025-03-01,2196.6654904702477
2025-01-29,Produto B,1727.2653846692306,0.0,C220,2025-02-28,2025-03-04,1727.2653846692306
2025-01-30,Produto C,2819.280971498344,0.0,C152,2025-03-01,2025-02-28,2819.280971498344
2025-01-30,Aluguel,0.0,766.733707842415,G006,2025-01-30,2025-02-03,766.733707842415
2025-01-30,Assinatura Anual,3239.8500732720167,0.0,C413,2025-03-01,2025-02-26,3239.8500732720167
2025-01-30,Produto B,1797.6671932073782,0.0,C021,2025-03-01,2025-03-06,1797.6671932073782
2025-01-30,Marketing,0.0,1884.0034309852035,G006,2025-01-30,2025-01-30,1884.0034309852035
2025-01-30,Produto D,2956.920686040946,0.0,C136,2025-03-01,2025-03-08,2956.920686040946
2025-01-30,Suporte,1538.3645249597284,0.0,C060,2025-03-01,2025-03-06,1538.3645249597284
2025-01-30,Assinatura Trimestral,2509.2267226763865,0.0,C238,2025-03-01,2025-02-24,2509.2267226763865
2025-01-30,Suporte,2379.610348145851,0.0,C038,2025-03-01,2025-03-13,2379.610348145851
2025-01-31,Assinatura Trimestral,2098.6032271867107,0.0,C219,2025-03-02,2025-02-27,2098.6032271867107
2025-01-31,Produto C,3258.2364363798365,0.0,C498,2025-03-02,2025-03-04,3258.2364363798365
2025-01-31,Assinatura Anual,2411.112727360195,0.0,C036,2025-03-02,2025-03-06,2411.112727360195
2025-01-31,Produto B,2011.4948068102028,0.0,C077,2025-03-02,2025-02-26,2011.4948068102028
2025-01-31,Produto B,1729.164517916406,0.0,C480,2025-03-02,2025-03-10,1729.164517916406
2025-01-31,Pagamento Seguros,0.0,1989.5491878322186,G006,2025-01-31,2025-02-04,1989.5491878322186
2025-01-31,Consultoria,3359.9442019600774,0.0,C403,2025-03-02,2025-03-13,3359.9442019600774
2025-01-31,Assinatura Trimestral,1962.7315968345436,0.0,C115,2025-03-02,2025-03-05,1962.7315968345436
2025-01-31,Produto C,1210.8608715483044,0.0,C484,2025-03-02,2025-03-07,1210.8608715483044
2025-01-31,Assinatura Anual,3530.719639049242,0.0,C353,2025-03-02,2025-02-26,3530.719639049242
2025-02-01,Assinatura Trimestral,3669.152273161606,0.0,C012,2025-03-03,2025-03-02,3669.152273161606
2025-02-01,Pagamento Seguros,0.0,1967.6991479365404,G006,2025-02-01,2025-02-01,1967.6991479365404
2025-02-01,Produto C,2734.4619876006022,0.0,C139,2025-03-03,2025-02-28,2734.4619876006022
2025-02-01,Marketing,0.0,959.04714228365,F001,2025-02-01,2025-02-01,959.04714228365
2025-02-01,Salários,0.0,2262.355434977176,S008,2025-02-01,2025-02-05,2262.355434977176
2025-02-01,Produto A,3694.116871088262,0.0,C212,2025-03-03,2025-03-07,3694.116871088262
2025-02-01,Produto A,2483.104298002492,0.0,C186,2025-03-03,2025-03-11,2483.104298002492
2025-02-01,Produto C,2184.261450316831,0.0,C365,2025-03-03,2025-03-18,2184.261450316831
2025-02-01,Assinatura Anual,1370.037060667215,0.0,C214,2025-03-03,2025-03-14,1370.037060667215
2025-02-02,Assinatura Trimestral,2209.650292550833,0.0,C456,2025-03-04,2025-03-16,2209.650292550833
2025-02-02,Compra Matéria-prima,0.0,2063.6395957870973,ADM,2025-02-02,2025-02-06,2063.6395957870973
2025-02-02,Salários,0.0,1776.8712983797702,FIN,2025-02-02,2025-02-03,1776.8712983797702
2025-02-02,Produto A,2661.6147834466456,0.0,C053,2025-03-04,2025-03-14,2661.6147834466456
2025-02-02,Consultoria,1437.34974273818,0.0,C186,2025-03-04,2025-03-11,1437.34974273818
2025-02-03,Compra Equipamentos,0.0,1032.9878188514479,S008,2025-02-03,2025-02-06,1032.9878188514479
2025-02-03,Marketing,0.0,971.5867771885321,MKT,2025-02-03,2025-02-03,971.5867771885321
2025-02-03,Consultoria,1576.7011522755765,0.0,C165,2025-03-05,2025-03-18,1576.7011522755765
2025-02-03,Assinatura Trimestral,1530.9283618265013,0.0,C097,2025-03-05,2025-03-11,1530.9283618265013
2025-02-03,Consultoria,2527.531979476726,0.0,C006,2025-03-05,2025-03-07,2527.531979476726
2025-02-03,Assinatura Trimestral,3728.82320712033,0.0,C400,2025-03-05,2025-03-12,3728.82320712033
2025-02-04,Consultoria,1841.2944871960171,0.0,C055,2025-03-06,2025-03-10,1841.2944871960171
2025-02-04,Assinatura Trimestral,2675.8653337050705,0.0,C429,2025-03-06,2025-03-02,2675.8653337050705
2025-02-04,Compra Matéria-prima,0.0,913.5309419038099,G006,2025-02-04,2025-02-08,913.5309419038099
2025-02-04,Produto D,2346.065805693627,0.0,C091,2025-03-06,2025-03-20,2346.065805693627
2025-02-04,Despesa Patrocínios,0.0,2255.1337662263513,G006,2025-02-04,2025-02-09,2255.1337662263513
2025-02-04,Produto D,2569.507865907968,0.0,C303,2025-03-06,2025-03-15,2569.507865907968
2025-02-04,Produto A,1280.8273795230014,0.0,C154,2025-03-06,2025-03-05,1280.8273795230014
2025-02-04,Marketing,0.0,1861.6554174686976,G006,2025-02-04,2025-02-08,1861.6554174686976
2025-02-05,Assinatura Trimestral,1552.7993785659385,0.0,C248,2025-03-07,2025-03-21,1552.7993785659385
2025-02-05,Produto C,1603.9429012319656,0.0,C024,2025-03-07,2025-03-03,1603.9429012319656
2025-02-05,Aluguel,0.0,852.777552640985,G006,2025-02-05,2025-02-07,852.777552640985
2025-02-05,Marketing,0.0,1343.4659000688102,G006,2025-02-05,2025-02-07,1343.4659000688102
2025-02-05,Pagamento Impostos,0.0,2253.5055386237946,G006,2025-02-05,2025-02-08,2253.5055386237946
2025-02-05,Produto B,1869.1169298926018,0.0,C141,2025-03-07,2025-03-11,1869.1169298926018
2025-02-05,Produto A,3352.098319545752,0.0,C495,2025-03-07,2025-03-11,3352.098319545752
2025-02-05,Assinatura Trimestral,3783.9414698258915,0.0,C189,2025-03-07,2025-03-04,3783.9414698258915
2025-02-05,Produto D,1344.4278834021557,0.0,C292,2025-03-07,2025-03-16,1344.4278834021557
2025-02-06,Pagamento Seguros,0.0,1055.8658125507484,MKT,2025-02-06,2025-02-09,1055.8658125507484
2025-02-06,Consultoria,2473.830379832985,0.0,C257,2025-03-08,2025-03-18,2473.830379832985
2025-02-06,Salários,0.0,1363.3931845858347,G006,2025-02-06,2025-02-11,1363.3931845858347
2025-02-06,Assinatura Trimestral,3349.5790069950003,0.0,C244,2025-03-08,2025-03-18,3349.5790069950003
2025-02-06,Consultoria,2422.630465902403,0.0,C404,2025-03-08,2025-03-16,2422.630465902403
2025-02-06,Marketing,0.0,1879.7100445643628,FIN,2025-02-06,2025-02-07,1879.7100445643628
2025-02-06,Despesa Patrocínios,0.0,1977.9992781394437,MKT,2025-02-06,2025-02-11,1977.9992781394437
2025-02-06,Marketing,0.0,2071.9822266581227,ADM,2025-02-06,2025-02-10,2071.9822266581227
2025-02-06,Produto D,1553.020912650944,0.0,C324,2025-03-08,2025-03-20,1553.020912650944
2025-02-07,Produto D,2502.4677565156494,0.0,C295,2025-03-09,2025-03-22,2502.4677565156494
2025-02-07,Assinatura Anual,2243.084345610217,0.0,C059,2025-03-09,2025-03-22,2243.084345610217
2025-02-07,Suporte,3074.1885820791326,0.0,C427,2025-03-09,2025-03-21,3074.1885820791326
2025-02-07,Compra Equipamentos,0.0,1653.4427595682496,ADM,2025-02-07,2025-02-10,1653.4427595682496
2025-02-07,Produto B,1494.2102817109053,0.0,C379,2025-03-09,2025-03-12,1494.2102817109053
2025-02-08,Assinatura Trimestral,1977.717385437377,0.0,C452,2025-03-10,2025-03-24,1977.717385437377
2025-02-08,Pagamento Seguros,0.0,1898.2181828457428,FIN,2025-02-08,2025-02-10,1898.2181828457428
2025-02-08,Produto C,1772.992944050762,0.0,C025,2025-03-10,2025-03-05,1772.992944050762
2025-02-09,Marketing,0.0,1315.9678179238351,F001,2025-02-09,2025-02-14,1315.9678179238351
2025-02-09,Produto D,3457.696854841397,0.0,C037,2025-03-11,2025-03-14,3457.696854841397
2025-02-09,Compra Matéria-prima,0.0,1713.6352392759184,S008,2025-02-09,2025-02-14,1713.6352392759184
2025-02-09,Produto D,2925.0382155354096,0.0,C489,2025-03-11,2025-03-07,2925.0382155354096
2025-02-10,Suporte,2974.6902089088126,0.0,C205,2025-03-12,2025-03-23,2974.6902089088126
2025-02-10,Suporte,2183.3178310256785,0.0,C444,2025-03-12,2025-03-23,2183.3178310256785
2025-02-10,Pagamento Seguros,0.0,2217.1570397860505,MKT,2025-02-10,2025-02-13,2217.1570397860505
2025-02-10,Produto D,3254.178785266491,0.0,C192,2025-03-12,2025-03-21,3254.178785266491
2025-02-10,Produto A,2274.1706743068617,0.0,C378,2025-03-12,2025-03-21,2274.1706743068617
2025-02-10,Assinatura Trimestral,1828.786636712025,0.0,C350,2025-03-12,2025-03-09,1828.786636712025
2025-02-11,Assinatura Trimestral,3225.1480131738786,0.0,C140,2025-03-13,2025-03-22,3225.1480131738786
2025-02-11,Produto C,1366.0124684191726,0.0,C128,2025-03-13,2025-03-27,1366.0124684191726
2025-02-11,Produto C,1283.7710328841342,0.0,C205,2025-03-13,2025-03-08,1283.7710328841342
2025-02-11,Assinatura Anual,1427.1856960149278,0.0,C316,2025-03-13,2025-03-13,1427.1856960149278
2025-02-11,Assinatura Trimestral,2618.6091928095593,0.0,C103,2025-03-13,2025-03-21,2618.6091928095593
2025-02-11,Despesa Patrocínios,0.0,775.0857714184392,ADM,2025-02-11,2025-02-15,775.0857714184392
2025-02-11,Produto A,2893.059330886496,0.0,C119,2025-03-13,2025-03-13,2893.059330886496
2025-02-12,Produto B,1621.9810547278055,0.0,C113,2025-03-14,2025-03-28,1621.9810547278055
2025-02-12,Assinatura Trimestral,1659.3451564303741,0.0,C364,2025-03-14,2025-03-26,1659.3451564303741
2025-02-12,Assinatura Trimestral,2324.2722136055045,0.0,C193,2025-03-14,2025-03-13,2324.2722136055045
2025-02-13,Assinatura Trimestral,1907.8727820203194,0.0,C103,2025-03-15,2025-03-21,1907.8727820203194
2025-02-13,Pagamento Seguros,0.0,1918.901429880607,ADM,2025-02-13,2025-02-14,1918.901429880607
2025-02-13,Produto B,2444.593957436494,0.0,C272,2025-03-15,2025-03-29,2444.593957436494
2025-02-13,Produto B,2246.9621649131677,0.0,C320,2025-03-15,2025-03-15,2246.9621649131677
2025-02-13,Produto C,1548.6396024377605,0.0,C128,2025-03-15,2025-03-15,1548.6396024377605
2025-02-13,Assinatura Anual,3757.261482164634,0.0,C069,2025-03-15,2025-03-23,3757.261482164634
2025-02-13,Produto C,2419.686928755603,0.0,C316,2025-03-15,2025-03-15,2419.686928755603
2025-02-13,Despesa Patrocínios,0.0,1617.5560518407435,ADM,2025-02-13,2025-02-18,1617.5560518407435
2025-02-13,Suporte,1738.7087386918658,0.0,C129,2025-03-15,2025-03-15,1738.7087386918658
2025-02-14,Pagamento Seguros,0.0,1592.8450415466416,S008,2025-02-14,2025-02-14,1592.8450415466416
2025-02-14,Suporte,1454.15130245119,0.0,C404,2025-03-16,2025-03-25,1454.15130245119
2025-02-14,Produto B,1489.2174751602195,0.0,C293,2025-03-16,2025-03-11,1489.2174751602195
2025-02-14,Produto D,2184.0854062872804,0.0,C169,2025-03-16,2025-03-23,2184.0854062872804
2025-02-14,Aluguel,0.0,1089.4209605068609,S008,2025-02-14,2025-02-19,1089.4209605068609
2025-02-14,Produto B,2635.9052251619687,0.0,C205,2025-03-16,2025-03-26,2635.9052251619687
2025-02-14,Consultoria,3558.9512666851765,0.0,C051,2025-03-16,2025-03-11,3558.9512666851765
2025-02-14,Assinatura Anual,2885.038931506575,0.0,C040,2025-03-16,2025-03-29,2885.038931506575
2025-02-15,Compra Matéria-prima,0.0,831.9038417121794,ADM,2025-02-15,2025-02-15,831.9038417121794
2025-02-15,Consultoria,3491.3896966204675,0.0,C338,2025-03-17,2025-03-19,3491.3896966204675
2025-02-15,Suporte,2916.215113877954,0.0,C019,2025-03-17,2025-03-29,2916.215113877954
2025-02-15,Consultoria,1916.1937978005926,0.0,C312,2025-03-17,2025-03-30,1916.1937978005926
2025-02-15,Suporte,2285.862272158711,0.0,C349,2025-03-17,2025-04-01,2285.862272158711
2025-02-15,Suporte,2229.0721702969454,0.0,C441,2025-03-17,2025-03-29,2229.0721702969454
2025-02-15,Despesa Patrocínios,0.0,924.5718227389107,FIN,2025-02-15,2025-02-18,924.5718227389107
2025-02-15,Produto A,1534.3993915531319,0.0,C401,2025-03-17,2025-03-31,1534.3993915531319
2025-02-16,Compra Matéria-prima,0.0,2177.2993622451518,FIN,2025-02-16,2025-02-16,2177.2993622451518
2025-02-16,Assinatura Trimestral,1318.4788753668033,0.0,C269,2025-03-18,2025-03-20,1318.4788753668033
2025-02-16,Assinatura Anual,2255.335796203717,0.0,C315,2025-03-18,2025-04-02,2255.335796203717
2025-02-16,Assinatura Anual,2615.3192593759527,0.0,C026,2025-03-18,2025-03-14,2615.3192593759527
2025-02-16,Produto B,2978.2509970388314,0.0,C468,2025-03-18,2025-03-18,2978.2509970388314
2025-02-16,Produto A,1336.2958784874675,0.0,C112,2025-03-18,2025-03-21,1336.2958784874675
2025-02-16,Consultoria,1475.8469896736501,0.0,C082,2025-03-18,2025-04-02,1475.8469896736501
2025-02-17,Pagamento Impostos,0.0,1596.7688847403058,ADM,2025-02-17,2025-02-17,1596.7688847403058
2025-02-17,Assinatura Anual,2738.906537699999,0.0,C496,2025-03-19,2025-04-03,2738.906537699999
2025-02-17,Assinatura Anual,1415.0283885386375,0.0,C401,2025-03-19,2025-03-18,1415.0283885386375
2025-02-17,Assinatura Trimestral,1289.9269176328987,0.0,C167,2025-03-19,2025-03-18,1289.9269176328987
2025-02-17,Pagamento Seguros,0.0,870.5279730965035,S008,2025-02-17,2025-02-21,870.5279730965035
2025-02-17,Pagamento Impostos,0.0,1878.4309134250257,S008,2025-02-17,2025-02-21,1878.4309134250257
2025-02-17,Produto B,2911.6482162197262,0.0,C045,2025-03-19,2025-03-23,2911.6482162197262
2025-02-17,Produto A,2863.837482110336,0.0,C352,2025-03-19,2025-03-30,2863.837482110336
2025-02-17,Suporte,3388.596128431005,0.0,C337,2025-03-19,2025-04-02,3388.596128431005
2025-02-18,Produto A,3759.3281679050037,0.0,C463,2025-03-20,2025-03-31,3759.3281679050037
2025-02-18,Assinatura Trimestral,2155.1187423859874,0.0,C498,2025-03-20,2025-03-29,2155.1187423859874
2025-02-18,Pagamento Seguros,0.0,1852.4272705287726,ADM,2025-02-18,2025-02-18,1852.4272705287726
2025-02-18,Produto A,2079.0141231010157,0.0,C220,2025-03-20,2025-03-25,2079.0141231010157
2025-02-18,Consultoria,3018.2267292322113,0.0,C112,2025-03-20,2025-03-19,3018.2267292322113
2025-02-18,Pagamento Impostos,0.0,1440.9442435681515,S008,2025-02-18,2025-02-18,1440.9442435681515
2025-02-19,Produto B,2727.1498669156404,0.0,C342,2025-03-21,2025-03-29,2727.1498669156404
2025-02-19,Suporte,3453.7004062500528,0.0,C064,2025-03-21,2025-03-20,3453.7004062500528
2025-02-19,Compra Equipamentos,0.0,842.9495493697825,ADM,2025-02-19,2025-02-23,842.9495493697825
2025-02-19,Compra Equipamentos,0.0,1539.8722734128073,FIN,2025-02-19,2025-02-24,1539.8722734128073
2025-02-19,Produto B,1450.2810928985864,0.0,C048,2025-03-21,2025-03-19,1450.2810928985864
2025-02-20,Produto C,2329.1036630512954,0.0,C286,2025-03-22,2025-03-18,2329.1036630512954
2025-02-20,Produto B,2619.056074454951,0.0,C440,2025-03-22,2025-04-01,2619.056074454951
2025-02-20,Suporte,3513.596000868306,0.0,C170,2025-03-22,2025-04-01,3513.596000868306
2025-02-20,Produto B,2904.9123481949773,0.0,C234,2025-03-22,2025-03-23,2904.9123481949773
2025-02-20,Produto C,1534.4142689509792,0.0,C298,2025-03-22,2025-03-22,1534.4142689509792
2025-02-20,Assinatura Anual,1693.1527204672452,0.0,C103,2025-03-22,2025-03-19,1693.1527204672452
2025-02-20,Produto A,3127.48187650988,0.0,C277,2025-03-22,2025-04-04,3127.48187650988
2025-02-21,Consultoria,2258.974161944624,0.0,C054,2025-03-23,2025-03-26,2258.974161944624
2025-02-21,Produto B,3002.9350586940227,0.0,C261,2025-03-23,2025-03-20,3002.9350586940227
2025-02-21,Produto D,3817.2517684295785,0.0,C404,2025-03-23,2025-03-28,3817.2517684295785
2025-02-21,Produto C,3072.8219225923945,0.0,C287,2025-03-23,2025-03-24,3072.8219225923945
2025-02-21,Compra Equipamentos,0.0,1007.2049781841935,F001,2025-02-21,2025-02-21,1007.2049781841935
2025-02-21,Compra Matéria-prima,0.0,1530.2914998530887,G006,2025-02-21,2025-02-26,1530.2914998530887
2025-02-21,Produto A,1308.4365974480345,0.0,C467,2025-03-23,2025-04-02,1308.4365974480345
2025-02-21,Produto A,3527.5006516840504,0.0,C082,2025-03-23,2025-03-21,3527.5006516840504
2025-02-22,Produto D,2352.2181971552263,0.0,C435,2025-03-24,2025-03-21,2352.2181971552263
2025-02-22,Suporte,2931.257148244282,0.0,C491,2025-03-24,2025-03-21,2931.257148244282
2025-02-22,Produto D,2416.8542419228515,0.0,C371,2025-03-24,2025-04-03,2416.8542419228515
2025-02-22,Produto D,2807.078919707509,0.0,C341,2025-03-24,2025-03-20,2807.078919707509
2025-02-23,Suporte,2177.449024928654,0.0,C488,2025-03-25,2025-04-05,2177.449024928654
2025-02-23,Salários,0.0,1300.7624283265031,FIN,2025-02-23,2025-02-23,1300.7624283265031
2025-02-23,Pagamento Impostos,0.0,1086.8764664555501,F001,2025-02-23,2025-02-23,1086.8764664555501
2025-02-24,Produto B,3381.9320780221697,0.0,C355,2025-03-26,2025-03-31,3381.9320780221697
2025-02-24,Compra Equipamentos,0.0,1513.1882403517693,MKT,2025-02-24,2025-02-26,1513.1882403517693
2025-02-24,Produto C,2346.227031454878,0.0,C456,2025-03-26,2025-03-22,2346.227031454878
2025-02-24,Suporte,2989.3447195516796,0.0,C124,2025-03-26,2025-04-08,2989.3447195516796
2025-02-24,Produto D,3329.9718143985715,0.0,C078,2025-03-26,2025-04-01,3329.9718143985715
2025-02-24,Compra Equipamentos,0.0,1516.2785123920535,ADM,2025-02-24,2025-03-01,1516.2785123920535
2025-02-24,Suporte,3735.554803389783,0.0,C146,2025-03-26,2025-04-01,3735.554803389783
2025-02-25,Pagamento Impostos,0.0,1689.4367503664887,FIN,2025-02-25,2025-02-26,1689.4367503664887
2025-02-25,Compra Equipamentos,0.0,1860.6812650291097,F001,2025-02-25,2025-02-26,1860.6812650291097
2025-02-25,Consultoria,2571.449939477383,0.0,C212,2025-03-27,2025-04-09,2571.449939477383
2025-02-25,Marketing,0.0,1202.7030771910402,ADM,2025-02-25,2025-02-26,1202.7030771910402
2025-02-25,Produto C,2269.173692775647,0.0,C347,2025-03-27,2025-03-22,2269.173692775647
2025-02-26,Produto B,1319.732766214431,0.0,C265,2025-03-28,2025-04-05,1319.732766214431
2025-02-26,Suporte,1410.1413259767696,0.0,C469,2025-03-28,2025-03-25,1410.1413259767696
2025-02-26,Consultoria,1604.5520740968173,0.0,C331,2025-03-28,2025-04-02,1604.5520740968173
2025-02-26,Produto A,2017.1168519792088,0.0,C256,2025-03-28,2025-03-24,2017.1168519792088
2025-02-26,Compra Equipamentos,0.0,1857.4995713016503,F001,2025-02-26,2025-02-27,1857.4995713016503
2025-02-26,Compra Equipamentos,0.0,909.9390149882208,FIN,2025-02-26,2025-03-03,909.9390149882208
2025-02-26,Compra Equipamentos,0.0,948.050211293265,S008,2025-02-26,2025-03-01,948.050211293265
2025-02-26,Compra Equipamentos,0.0,877.6478513014956,FIN,2025-02-26,2025-03-02,877.6478513014956
2025-02-26,Consultoria,3271.1332376076293,0.0,C370,2025-03-28,2025-03-26,3271.1332376076293
2025-02-26,Suporte,3287.7162578904577,0.0,C165,2025-03-28,2025-04-08,3287.7162578904577
2025-02-27,Consultoria,3262.174332770512,0.0,C094,2025-03-29,2025-03-25,3262.174332770512
2025-02-27,Suporte,3132.5283717688603,0.0,C255,2025-03-29,2025-04-07,3132.5283717688603
2025-02-27,Suporte,3345.538417480894,0.0,C033,2025-03-29,2025-04-06,3345.538417480894
2025-02-27,Assinatura Trimestral,2184.686804968366,0.0,C368,2025-03-29,2025-04-04,2184.686804968366
2025-02-28,Produto C,2317.967544945579,0.0,C388,2025-03-30,2025-03-29,2317.967544945579
2025-02-28,Pagamento Seguros,0.0,2042.1953409216687,S008,2025-02-28,2025-03-04,2042.1953409216687
2025-02-28,Compra Matéria-prima,0.0,1461.7956953666414,S008,2025-02-28,2025-03-04,1461.7956953666414
2025-02-28,Assinatura Anual,1600.4637689898273,0.0,C081,2025-03-30,2025-03-25,1600.4637689898273
2025-02-28,Produto D,2243.2699464958173,0.0,C060,2025-03-30,2025-04-09,2243.2699464958173
2025-03-01,Assinatura Trimestral,2373.71582294249,0.0,C282,2025-03-31,2025-03-29,2373.71582294249
2025-03-01,Aluguel,0.0,1183.6852887843443,F001,2025-03-01,2025-03-01,1183.6852887843443
2025-03-01,Produto A,1974.4849939095352,0.0,C390,2025-03-31,2025-03-30,1974.4849939095352
2025-03-01,Produto C,1284.6653303898072,0.0,C137,2025-03-31,2025-04-11,1284.6653303898072
2025-03-02,Produto C,3481.9526294578222,0.0,C367,2025-04-01,2025-03-29,3481.9526294578222
2025-03-02,Assinatura Trimestral,2910.1229227805757,0.0,C297,2025-04-01,2025-04-15,2910.1229227805757
2025-03-02,Assinatura Trimestral,2624.380899967631,0.0,C039,2025-04-01,2025-04-11,2624.380899967631
2025-03-02,Assinatura Anual,1907.5249433302536,0.0,C280,2025-04-01,2025-04-03,1907.5249433302536
2025-03-03,Produto B,3294.223079073037,0.0,C089,2025-04-02,2025-04-15,3294.223079073037
2025-03-03,Produto C,2727.2468138393006,0.0,C492,2025-04-02,2025-04-11,2727.2468138393006
2025-03-03,Produto A,2453.320824041421,0.0,C063,2025-04-02,2025-04-03,2453.320824041421
2025-03-03,Produto B,1980.9681243154755,0.0,C025,2025-04-02,2025-04-04,1980.9681243154755
2025-03-03,Suporte,2126.4554119748054,0.0,C481,2025-04-02,2025-03-30,2126.4554119748054
2025-03-03,Produto D,2150.0756754457943,0.0,C013,2025-04-02,2025-04-03,2150.0756754457943
2025-03-03,Assinatura Anual,1523.9291479252631,0.0,C417,2025-04-02,2025-04-04,1523.9291479252631
2025-03-03,Suporte,2238.9894942909286,0.0,C342,2025-04-02,2025-04-11,2238.9894942909286
2025-03-04,Consultoria,3416.4591520175622,0.0,C313,2025-04-03,2025-04-17,3416.4591520175622
2025-03-04,Pagamento Seguros,0.0,2034.5362609154317,MKT,2025-03-04,2025-03-09,2034.5362609154317
2025-03-04,Produto C,3039.8463629693224,0.0,C117,2025-04-03,2025-03-31,3039.8463629693224
2025-03-05,Produto A,2933.7918789573414,0.0,C261,2025-04-04,2025-04-17,2933.7918789573414
2025-03-05,Despesa Patrocínios,0.0,1756.318357440369,S008,2025-03-05,2025-03-09,1756.318357440369
2025-03-05,Produto D,2641.6525532586847,0.0,C077,2025-04-04,2025-04-16,2641.6525532586847
2025-03-05,Produto C,3160.380560764595,0.0,C120,2025-04-04,2025-04-19,3160.380560764595
2025-03-05,Assinatura Trimestral,1830.3175147779987,0.0,C005,2025-04-04,2025-04-03,1830.3175147779987
2025-03-05,Produto B,1600.561755851257,0.0,C461,2025-04-04,2025-04-01,1600.561755851257
2025-03-05,Assinatura Trimestral,2609.0322068753953,0.0,C025,2025-04-04,2025-04-13,2609.0322068753953
2025-03-05,Suporte,3399.7506696486184,0.0,C289,2025-04-04,2025-04-09,3399.7506696486184
2025-03-05,Produto C,3433.9686798735956,0.0,C316,2025-04-04,2025-04-11,3433.9686798735956
2025-03-05,Marketing,0.0,2059.750094970113,S008,2025-03-05,2025-03-08,2059.750094970113
2025-03-06,Assinatura Anual,2160.4213108318913,0.0,C049,2025-04-05,2025-04-06,2160.4213108318913
2025-03-06,Suporte,3058.905146801731,0.0,C436,2025-04-05,2025-04-05,3058.905146801731
2025-03-06,Assinatura Anual,1548.159366252803,0.0,C218,2025-04-05,2025-04-04,1548.159366252803
2025-03-06,Assinatura Trimestral,1593.6126507155507,0.0,C303,2025-04-05,2025-04-06,1593.6126507155507
2025-03-07,Produto C,1188.7255488038095,0.0,C043,2025-04-06,2025-04-06,1188.7255488038095
2025-03-07,Consultoria,1468.078366132351,0.0,C209,2025-04-06,2025-04-01,1468.078366132351
2025-03-07,Pagamento Impostos,0.0,983.6604769087129,MKT,2025-03-07,2025-03-10,983.6604769087129
2025-03-08,Produto D,1315.3265221856273,0.0,C310,2025-04-07,2025-04-13,1315.3265221856273
2025-03-08,Consultoria,3210.1085169859193,0.0,C098,2025-04-07,2025-04-07,3210.1085169859193
2025-03-08,Assinatura Trimestral,1873.7420580588619,0.0,C290,2025-04-07,2025-04-06,1873.7420580588619
2025-03-08,Suporte,2059.8477155452565,0.0,C254,2025-04-07,2025-04-20,2059.8477155452565
2025-03-08,Produto C,2359.0419007954065,0.0,C109,2025-04-07,2025-04-06,2359.0419007954065
2025-03-08,Produto B,1572.2416193638046,0.0,C309,2025-04-07,2025-04-22,1572.2416193638046
2025-03-08,Produto B,3014.4696847034247,0.0,C368,2025-04-07,2025-04-07,3014.4696847034247
2025-03-08,Assinatura Trimestral,2015.6216175341851,0.0,C174,2025-04-07,2025-04-06,2015.6216175341851
2025-03-09,Pagamento Impostos,0.0,1604.7002886095208,FIN,2025-03-09,2025-03-14,1604.7002886095208
2025-03-09,Compra Matéria-prima,0.0,1298.5384680949187,S008,2025-03-09,2025-03-09,1298.5384680949187
2025-03-09,Produto D,1252.1726322339239,0.0,C190,2025-04-08,2025-04-11,1252.1726322339239
2025-03-09,Assinatura Trimestral,3090.7477799296753,0.0,C011,2025-04-08,2025-04-17,3090.7477799296753
2025-03-09,Assinatura Anual,2345.4422929786415,0.0,C430,2025-04-08,2025-04-20,2345.4422929786415
2025-03-09,Suporte,2328.349761984238,0.0,C185,2025-04-08,2025-04-23,2328.349761984238
2025-03-09,Pagamento Impostos,0.0,1876.1479141420648,MKT,2025-03-09,2025-03-11,1876.1479141420648
2025-03-09,Assinatura Anual,2917.2375835256735,0.0,C301,2025-04-08,2025-04-10,2917.2375835256735
2025-03-10,Assinatura Trimestral,2983.0164543009428,0.0,C176,2025-04-09,2025-04-07,2983.0164543009428
2025-03-10,Produto A,2994.426040211085,0.0,C153,2025-04-09,2025-04-11,2994.426040211085
2025-03-10,Assinatura Trimestral,2113.2305209331757,0.0,C432,2025-04-09,2025-04-13,2113.2305209331757
2025-03-11,Compra Matéria-prima,0.0,1817.5806674217536,S008,2025-03-11,2025-03-16,1817.5806674217536
2025-03-11,Produto B,2543.3444199899277,0.0,C093,2025-04-10,2025-04-07,2543.3444199899277
2025-03-11,Assinatura Trimestral,1685.13727146241,0.0,C250,2025-04-10,2025-04-11,1685.13727146241
2025-03-11,Assinatura Trimestral,2131.374487550882,0.0,C206,2025-04-10,2025-04-25,2131.374487550882
2025-03-11,Produto D,3463.636658864074,0.0,C205,2025-04-10,2025-04-09,3463.636658864074
